"","sort.v2024","species_code","Clements.v2024b.change","text.for.website.v2024b","category","English.name","scientific.name","range","order","family","extinct","extinct.year","sort_v2023","canada_ak_conus"
"1703",33318,"permea1",NA,NA,"species","Peruvian Meadowlark","Leistes bellicosus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33072,FALSE
"1704",33321,"pammea1",NA,NA,"species","Pampas Meadowlark","Leistes defilippii","tall-grass pampas mainly of southern Buenos Aires Province (east-central Argentina) and Uruguay; formerly Rio Grande do Sul (southeastern Brazil)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33075,FALSE
"1705",33322,"lotmea1","subspecies added",NA,"species","Long-tailed Meadowlark","Leistes loyca",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33076,FALSE
"1706",33329,"yebcac1",NA,NA,"species","Yellow-billed Cacique","Amblycercus holosericeus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33081,FALSE
"1707",33334,"yewcac1",NA,NA,"species","Yellow-winged Cacique","Cassiculus melanicterus","Pacific lowlands of western Mexico (southeastern Sonora) to southeastern Guatemala","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33086,FALSE
"1708",33346,"creoro1",NA,NA,"species","Crested Oropendola","Psarocolius decumanus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33098,FALSE
"1709",33351,"chhoro1",NA,NA,"species","Chestnut-headed Oropendola","Psarocolius wagleri",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33103,FALSE
"1710",33354,"monoro1",NA,NA,"species","Montezuma Oropendola","Psarocolius montezuma","Gulf-Caribbean lowlands of southeastern Mexico to central Panama","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33106,FALSE
"1711",33362,"oropen1",NA,NA,"spuh","oropendola sp.","Psarocolius sp.",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33114,FALSE
"1712",33363,"sobcac1",NA,NA,"species","Solitary Black Cacique","Cacicus solitarius","southwestern Venezuela (Táchira, Apure) southward through eastern Colombia (Meta), eastern Ecuador, and eastern Peru, Brazil (south of Amazon eastward to Ceará, Pernambuco and western Bahia; perhaps locally north of the Amazon River on Rio Branco, in Roraima) southward to northern and eastern Bolivia (Pando southeastward to Tarija), Chaco of Paraguay, northern and eastern Argentina (southward to Santiago del Estero, Santa Fe, and Buenos Aires) and western Uruguay (locally along Río Uruguay)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33115,FALSE
"1713",33364,"gowcac1",NA,NA,"species","Golden-winged Cacique","Cacicus chrysopterus","southeastern Bolivia (southern Santa Cruz to Tarija) to Paraguay, southern Brazil, Uruguay, and northeastern Argentina","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33116,FALSE
"1714",33371,"yercac1",NA,NA,"species","Yellow-rumped Cacique","Cacicus cela",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33123,FALSE
"1715",33382,"rercac1",NA,NA,"species","Red-rumped Cacique","Cacicus haemorrhous",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33134,FALSE
"1716",33387,"graori1",NA,NA,"species","Hispaniolan Oriole","Icterus dominicensis","Hispaniola, including Gonâve, Tortue, and Île-a-Vache","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33139,FALSE
"1717",33388,"graori2",NA,NA,"species","Cuban Oriole","Icterus melanopsis","Cuba including Isla de la Juventud (Isle of Pines; south of western Cuba)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33140,FALSE
"1718",33389,"graori3",NA,NA,"species","Bahama Oriole","Icterus northropi","Andros (Bahamas); formerly also Great and Little Abaco, where extirpated in 1990s","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33141,FALSE
"1719",33390,"graori4",NA,NA,"species","Puerto Rican Oriole","Icterus portoricensis","Puerto Rico","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33142,FALSE
"1720",33391,"stlori1",NA,NA,"species","St. Lucia Oriole","Icterus laudabilis","St. Lucia (Lesser Antilles)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33143,FALSE
"1721",33393,"marori1",NA,NA,"species","Martinique Oriole","Icterus bonana","semiarid hills of Martinique (Lesser Antilles)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33145,FALSE
"1722",33394,"bkvori",NA,NA,"species","Black-vented Oriole","Icterus wagleri",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33146,FALSE
"1723",33398,"bkcori",NA,NA,"species","Black-cowled Oriole","Icterus prosthemelas",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33150,FALSE
"1724",33401,"orcori",NA,NA,"species","Orchard Oriole","Icterus spurius",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33153,TRUE
"1725",33403,"orcori3",NA,NA,"group (monotypic)","Orchard Oriole (Fuertes's)","Icterus spurius fuertesi","Caribbean coast of Mexico (southern Tamaulipas to southern Veracruz)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33155,FALSE
"1726",33404,"hooori",NA,NA,"species","Hooded Oriole","Icterus cucullatus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33156,TRUE
"1727",33416,"yebori1","subspecies revised",NA,"species","Yellow-backed Oriole","Icterus chrysater",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33166,FALSE
"1728",33421,"orcori1",NA,NA,"species","Orange-crowned Oriole","Icterus auricapillus","lowlands of eastern Panama to northern Colombia and northern Venezuela","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33171,FALSE
"1729",33422,"wheori1",NA,NA,"species","White-edged Oriole","Icterus graceannae","arid scrub of western Ecuador and northwestern Peru (southward to La Libertad)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33172,FALSE
"1730",33423,"yetori1","subspecies revised",NA,"species","Yellow-tailed Oriole","Icterus mesomelas",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33173,FALSE
"1731",33430,"epaori1",NA,NA,"species","Epaulet Oriole","Icterus cayanensis",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33180,FALSE
"1732",33431,"epaori2",NA,NA,"group (monotypic)","Epaulet Oriole (Moriche)","Icterus cayanensis chrysocephalus","eastern Colombia to Venezuela, Trinidad, the Guianas, northern Brazil, and northeastern Peru","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33181,FALSE
"1733",33433,"epaori4",NA,NA,"species","Variable Oriole","Icterus pyrrhopterus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33183,FALSE
"1734",33439,"ventro1",NA,NA,"species","Venezuelan Troupial","Icterus icterus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33189,FALSE
"1735",33443,"camtro1",NA,NA,"species","Campo Troupial","Icterus jamacaii","lowlands of eastern Brazil","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33193,FALSE
"1736",33444,"orbtro3",NA,NA,"species","Orange-backed Troupial","Icterus croconotus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33194,FALSE
"1737",33448,"stbori",NA,NA,"species","Streak-backed Oriole","Icterus pustulatus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33198,FALSE
"1738",33460,"bulori",NA,NA,"species","Bullock's Oriole","Icterus bullockii",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33210,TRUE
"1739",33463,"oraori1",NA,NA,"species","Orange Oriole","Icterus auratus","southeastern Mexico (arid Yucatán Peninsula)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33213,FALSE
"1740",33464,"jamori1",NA,NA,"species","Jamaican Oriole","Icterus leucopteryx",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33214,FALSE
"1741",33468,"yelori1",NA,NA,"species","Yellow Oriole","Icterus nigrogularis",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33218,FALSE
"1742",33473,"spbori","subspecies revised",NA,"species","Spot-breasted Oriole","Icterus pectoralis",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33223,TRUE
"1743",33476,"altori",NA,NA,"species","Altamira Oriole","Icterus gularis",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33226,TRUE
"1744",33483,"audori",NA,NA,"species","Audubon's Oriole","Icterus graduacauda",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33233,TRUE
"1745",33491,"balori",NA,NA,"species","Baltimore Oriole","Icterus galbula","eastern North America (southern Canada to southern USA); winters to northern South America","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33241,TRUE
"1746",33492,"x00013",NA,NA,"hybrid","Bullock's x Baltimore Oriole (hybrid)","Icterus bullockii x galbula",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33242,TRUE
"1747",33494,"blbori1",NA,NA,"species","Black-backed Oriole","Icterus abeillei","riparian woodland of central plateau and eastern Mexico","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33244,FALSE
"1748",33497,"scoori",NA,NA,"species","Scott's Oriole","Icterus parisorum","arid southwestern USA to southern Mexico","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33247,TRUE
"1749",33498,"oriole",NA,NA,"spuh","new world oriole sp.","Icterus sp.",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33249,FALSE
"1750",33500,"rewbla",NA,NA,"species","Red-winged Blackbird","Agelaius phoeniceus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33251,TRUE
"1751",33527,"resbla1","subspecies deleted; range","Synonymize subniger with Agelaius assimilis, rendering species monotypic; modify range to ""marshes of western and central Cuba and Isla de la Juventud (Isle of Pines)""","species","Red-shouldered Blackbird","Agelaius assimilis","marshes of western and central Cuba and Isla de la Juventud (Isle of Pines)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33278,FALSE
"1752",33530,"tribla",NA,NA,"species","Tricolored Blackbird","Agelaius tricolor","marshes and farmlands of southwestern Oregon to northwestern Baja California","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33281,TRUE
"1753",33532,"tasbla",NA,NA,"species","Tawny-shouldered Blackbird","Agelaius humeralis",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33283,FALSE
"1754",33536,"yesbla1",NA,NA,"species","Yellow-shouldered Blackbird","Agelaius xanthomus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33287,FALSE
"1755",33539,"scrcow1",NA,NA,"species","Screaming Cowbird","Molothrus rufoaxillaris","eastern Bolivia to Paraguay, southern Brazil, Uruguay, and northern Argentina","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33290,FALSE
"1756",33540,"shicow",NA,NA,"species","Shiny Cowbird","Molothrus bonariensis",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33291,TRUE
"1757",33549,"brocow",NA,NA,"species","Bronzed Cowbird","Molothrus aeneus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33300,TRUE
"1758",33556,"bnhcow",NA,NA,"species","Brown-headed Cowbird","Molothrus ater",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33307,TRUE
"1759",33557,"bnhcow1",NA,NA,"subspecies",NA,"Molothrus ater artemisiae","southern coastal Alaska to southwestern USA; winters to Baja California and southern Mexico","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33308,FALSE
"1760",33558,"bnhcow2",NA,NA,"subspecies",NA,"Molothrus ater obscurus","southwestern USA to Guerrero and northern Tamaulipas (northern Mexico); winters to southern Baja California and Oaxaca","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33309,FALSE
"1761",33559,"bnhcow3",NA,NA,"subspecies",NA,"Molothrus ater ater","central and east-central USA; winters to Gulf Coast, Florida, and southern Mexico","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33310,FALSE
"1762",33560,"bnhcow4",NA,NA,"subspecies",NA,"Molothrus ater californicus","southern California to northern Baja California and Los Coronados Islands (off northwestern Baja)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33311,FALSE
"1763",33563,"giacow",NA,NA,"species","Giant Cowbird","Molothrus oryzivorus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33314,FALSE
"1764",33566,"melbla1",NA,NA,"species","Melodious Blackbird","Dives dives","Gulf slope of eastern Mexico to Nicaragua and (rarely) northwestern Costa Rica","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33317,FALSE
"1765",33567,"scrbla1",NA,NA,"species","Scrub Blackbird","Dives warczewiczi",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33318,FALSE
"1766",33570,"cubbla",NA,NA,"species","Cuban Blackbird","Ptiloxena atroviolacea","Cuba including Isla de la Juventud (Isle of Pines; south of western Cuba)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33321,FALSE
"1767",33571,"rusbla",NA,NA,"species","Rusty Blackbird","Euphagus carolinus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33322,TRUE
"1768",33574,"brebla",NA,NA,"species","Brewer's Blackbird","Euphagus cyanocephalus","western Canada and western USA; winters to southern Mexico","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33325,TRUE
"1769",33575,"y00227",NA,NA,"slash","Rusty/Brewer's Blackbird","Euphagus carolinus/cyanocephalus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33326,FALSE
"1770",33576,"comgra",NA,NA,"species","Common Grackle","Quiscalus quiscula",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33327,TRUE
"1771",33581,"botgra",NA,NA,"species","Boat-tailed Grackle","Quiscalus major",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33332,TRUE
"1772",33587,"grtgra",NA,NA,"species","Great-tailed Grackle","Quiscalus mexicanus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33338,TRUE
"1773",33604,"gragra1",NA,NA,"species","Greater Antillean Grackle","Quiscalus niger",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33355,FALSE
"1774",33612,"cargra1",NA,NA,"species","Carib Grackle","Quiscalus lugubris",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33363,FALSE
"1775",33622,"grackl",NA,NA,"spuh","grackle sp.","Quiscalus sp.",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33372,FALSE
"1776",33630,"oribla1",NA,NA,"species","Oriole Blackbird","Gymnomystax mexicanus","eastern Colombia to Venezuela, the Guianas, Amazonian Brazil, and northeastern Peru","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33380,FALSE
"1777",33632,"gotgra1",NA,NA,"species","Golden-tufted Grackle","Macroagelaius imthurni","tepuis of southern Venezuela to western Guyana and northern Brazil (Roraima)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33382,FALSE
"1778",33637,"schbla1",NA,NA,"species","Scarlet-headed Blackbird","Amblyramphus holosericeus","marshes of northern Bolivia (Beni and Santa Cruz), Paraguay, southern Brazil, and northern Argentina","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33387,FALSE
"1779",33638,"forbla1",NA,NA,"species","Forbes's Blackbird","Anumara forbesi","northeastern and eastern Brazil, where very localized in Pernambuco and Alagoas, and northern Minas Gerais","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33388,FALSE
"1780",33639,"chobla1",NA,NA,"species","Chopi Blackbird","Gnorimopsar chopi",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33389,FALSE
"1781",33643,"bawcow4",NA,NA,"species","Grayish Baywing","Agelaioides badius",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33393,FALSE
"1782",33646,"bawcow3",NA,NA,"species","Pale Baywing","Agelaioides fringillarius","Campos of northeastern Brazil (Piauí to Pernambuco, Bahia, and Minas Gerais)","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33396,FALSE
"1783",33649,"unibla2",NA,NA,"species","Unicolored Blackbird","Agelasticus cyanopus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33399,FALSE
"1784",33654,"yewbla2",NA,NA,"species","Yellow-winged Blackbird","Agelasticus thilius",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33404,FALSE
"1785",33658,"chcbla2",NA,NA,"species","Chestnut-capped Blackbird","Chrysomus ruficapillus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33408,FALSE
"1786",33661,"yehbla2",NA,NA,"species","Yellow-hooded Blackbird","Chrysomus icterocephalus",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33411,FALSE
"1787",33664,"sacbla2",NA,NA,"species","Saffron-cowled Blackbird","Xanthopsar flavus","Paraguay to southeastern Brazil, Uruguay, and northeastern Argentina","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33414,FALSE
"1788",33665,"yermar1",NA,NA,"species","Yellow-rumped Marshbird","Pseudoleistes guirahuro","eastern Paraguay to southern Brazil, Uruguay, and northern Argentina","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33415,FALSE
"1789",33666,"baymar1",NA,NA,"species","Brown-and-yellow Marshbird","Pseudoleistes virescens","wet pastures of far southern Brazil, Uruguay, and northern Argentina","Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33416,FALSE
"1790",33667,"blackb",NA,NA,"spuh","blackbird sp.","Icteridae sp.",NA,"Passeriformes","Icteridae (Troupials and Allies)",NA,NA,33417,FALSE
"1791",33669,"ovenbi1",NA,NA,"species","Ovenbird","Seiurus aurocapilla",NA,"Passeriformes","Parulidae (New World Warblers)",NA,NA,33419,TRUE
"1792",33673,"woewar1",NA,NA,"species","Worm-eating Warbler","Helmitheros vermivorum","eastern USA; winters southeastern Mexico to Panama and Greater Antilles","Passeriformes","Parulidae (New World Warblers)",NA,NA,33423,TRUE
"1793",33675,"louwat",NA,NA,"species","Louisiana Waterthrush","Parkesia motacilla","eastern USA; winters southern Florida to northwestern South America and West Indies","Passeriformes","Parulidae (New World Warblers)",NA,NA,33425,TRUE
